state	screen_width	screen_height	button	sample	x	y	result	first_hit	handler
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/ÁRBOLButton	4	1010.40	162.80	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/ÁRBOLButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/ÁRBOLButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01	0	688.33	1048.83	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01	1	619.33	989.43	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01	2	757.33	989.43	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01	3	619.33	1108.23	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01	4	757.33	1108.23	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet07Node	0	159.47	650.99	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet07Node	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet07Node
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet07Node	1	90.47	596.99	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet07Node	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet07Node
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet07Node	2	228.47	596.99	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet07Node	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet07Node
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet07Node	3	90.47	704.99	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet07Node	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet07Node
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet07Node	4	228.47	704.99	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet07Node	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet07Node
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/GalacticCenter	0	540.00	1008.00	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/GalacticCenter	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/GalacticCenter
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/GalacticCenter	1	405.00	876.00	INTERCEPTED	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet02Node	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet02Node
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/GalacticCenter	2	675.00	876.00	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/GalacticCenter	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/GalacticCenter
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/GalacticCenter	3	405.00	1140.00	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/GalacticCenter	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/GalacticCenter
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/GalacticCenter	4	675.00	1140.00	INTERCEPTED	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector01
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/EXPLORARButton	0	330.00	110.00	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/EXPLORARButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/EXPLORARButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/EXPLORARButton	1	270.60	57.20	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/EXPLORARButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/EXPLORARButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/EXPLORARButton	2	389.40	57.20	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/EXPLORARButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/EXPLORARButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/EXPLORARButton	3	270.60	162.80	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/EXPLORARButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/EXPLORARButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/EXPLORARButton	4	389.40	162.80	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/EXPLORARButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/EXPLORARButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector04	0	871.32	631.06	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector04	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector04
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector04	1	802.32	575.26	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector04	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector04
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector04	2	940.32	575.26	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector04	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector04
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector04	3	802.32	686.86	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector04	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector04
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector04	4	940.32	686.86	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector04	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Sector04
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/RELIQUIASButton	0	744.00	110.00	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/RELIQUIASButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/RELIQUIASButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/RELIQUIASButton	1	684.60	57.20	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/RELIQUIASButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/RELIQUIASButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/RELIQUIASButton	2	803.40	57.20	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/RELIQUIASButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/RELIQUIASButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/RELIQUIASButton	3	684.60	162.80	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/RELIQUIASButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/RELIQUIASButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/RELIQUIASButton	4	803.40	162.80	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/RELIQUIASButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/RELIQUIASButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/HANGARButton	0	537.00	110.00	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/HANGARButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/HANGARButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/HANGARButton	1	477.60	57.20	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/HANGARButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/HANGARButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/HANGARButton	2	596.40	57.20	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/HANGARButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/HANGARButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/HANGARButton	3	477.60	162.80	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/HANGARButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/HANGARButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/HANGARButton	4	596.40	162.80	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/HANGARButton	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/D1BottomNavigation/HANGARButton
04_galaxy_neutral	1080	1920	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet05Node	0	727.23	1242.36	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet05Node	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/GalaxyPanel/D1_GalaxyVisualRoot/FullBleedGalaxyMap/Planet05Node
